3 Months,6 Months,9 Months,12 Months,15 Months,18 Months,21 Months,24 Months,27 Months,30 Months,33 Months,36 Months,39 Months,42 Months,45 Months,48 Months,51 Months,54 Months,57 Months,60 Months,63 Months,66 Months,69 Months,72 Months,75 Months,78 Months,81 Months,84 Months
you'll hafta tackle her and get them away from her .,aygi .,that's not for a baby .,a circle .,uh huh .,right .,and another chair .,okay .,e .,did ya see it .,because this was the only clean bowl .,what's that Nomi .,now just wait a minute we have to get this organized .,what are you going to do .,it's too late Vanessa shrieked .,okay so what happens .,do you know how to put this car back together again when you're finished taking it apart .,oh I bet I can win .,uhhuh .,ah and then what happened .,do you wanna take it all the way apart and see if we can put it back together again .,what big bump .,okay can you read them .,from who .,they're good .,just play .,you pl .
you're almost there .,okay .,say he back .,do you want me to break it into little pieces .,I'll put puzzle in .,you're so good at packing those things back in the basket .,trying to help you ignore this .,maybe Belle wants to take a nap on that lil red bed .,it was an accident .,where is she .,you can watch of course you can .,that's right my name .,we just sometimes like to change things around a little .,who's on the front .,you weren't laughing .,they already got you answering the phones huh .,I'll tell you what though .,what's her name .,you'll keep the lady in there .,Christmas .,I also get four dollar bills back .,very good now sit down and eat .,some kind of a special day you're just gonna hafta illustrate the alphabet .,just tell me about that picture and that picture .,but you didn't .,oh sandy .,I didn't understand you .
yeah .,this is a good one for you for tomorrow .,eventually we're gonna cut it all off .,honey why do you want it off okay .,oh we got to get you some new shoes .,there she is .,didn't I say you couldn't get up there .,there ya go you got it .,that's what he is .,quack quack quack quack quack .,uhhuh they probably both made the mess huh .,okay .,do what again .,unicorns only have one horn .,that's what your mommy taught you .,see that's not a straight line .,do you know how to spell it .,uhhuh .,who's a cute kid .,Abe would you like part of a carrot .,yeah .,do you think you can spread peanut butter by yourself Mark .,that's exactly right okay now tell me the rest of it what else is on there .,what did he do .,did ya make something .,yes .,are you having a good day today .
oink .,Chi .,look it .,that's a big ball .,put that back .,put him back put him back .,whoa .,what honey .,yes you do okay .,are you an earthworm .,in the country I suppose .,that looks nice that's for your room .,oh look who's here .,see .,wait till it stops .,I think I just had a dream about him flying .,so all the kids had their costumes on .,uhhuh Mommy told me .,oh .,wait a minute Sarah .,is that where he bumped it on .,uh because we have a lot of things to say to each other .,how much is five plus ten plus five .,well just what they did .,what'd you do .,is that what you were doing when I was playing the game with you a minute ago .,oh .
there's a face with glasses .,he's a nice baby huh .,this .,yeah you want one don't ya .,my darling .,is there another hat .,what's your father's name .,you .,your walking on your toes .,this is for you .,on the door with your other pictures .,ten .,that's watercolors .,and the dog got frightened of the big bull and backed out .,but sometimes they help .,baby though isn't she .,where are you going .,Sarah .,with all his animals he almost covered us up entirely .,Donna doesn't take a pocketbook to school .,that's right .,where does it say alert .,is this any particular kind of game .,why .,no .,why do you do that .,uhuh .
does it fit your mouth .,here's a book like yours at home lookee there .,three blind mice .,ha ha ha ha ha .,let's play with something else .,those are nice tunnels .,okay .,I know you spilled it because you shook it .,hey put them back Petes .,Donald is nine I think and Douglas is ten .,uhhuh .,the bottom or the top of the house .,a little boy's pushing the baby .,careful careful careful .,oh well what happens with Charlotte in the middle .,you should have given me seven .,tall horse .,I don't think you need any more honey .,have you finished with this one .,oh .,did you wake her mom and dad up too .,when you were born do you think you had it in your brain .,some of those word games .,third little pig .,no that wasn't the day .,okay .,now what do you mind about it .
oink .,yeah .,say hi Daddy .,navigate .,are there little beads on there .,leopard .,this is Saturday morning I think it's the sixteenth or seventeenth of November .,I think the doggie does want some food .,I wanna see the dolly .,you got two doctors .,fill the cavity .,we have a light blue .,okay .,I know it .,who's buying who the ketchup .,and she had a place mat with all with the United States and .,what do you think Laura .,so I'm trying to think about different things you've been doing .,look at your socks .,we couldn't give everybody a chair that's for sure .,thank you .,there are nine pairs of socks there .,now you know .,just one of us is sposta talk .,under the sand huh .,which movie did you like better .,uhuh .
see .,almost got it .,what do you think .,lovely .,see the red light .,oh I think that sounds like a good idea do you wanna do that for your birthday .,oh you're thinking of tomato frogs there is a frog called a tomato frog that we saw a picture of .,is easier to turn if you have two hands .,yeah .,Naima Boo there's more applesauce .,how come .,I'm tired .,Godzilla is that what he says .,just thought of something .,I'll help you .,there's not really a bathroom in this house .,it's a little packet of chicken noodle soup .,I've been trying to wake her up for a long time .,the rest of the kids come in .,you wanna keep at least one or two of those quarters .,that's right .,how did you learn about that .,at rest time you must've been playing hard on the play ground .,did you see the big children at school .,that's a different kind of seed .,I will smile for my candid camera .,good .
ahhah .,nice baby .,yep .,the bell's ring when the bird gets patted .,watch the feet .,so I'm gonna put it away .,yes talks and uses words grammatically .,oh what's Matt's wrong .,hm .,okay all done .,where is the snake .,mm .,does he know how to kiss boys .,well .,right .,she moved yeah .,Hillery .,how about you remember what happens next week .,what .,oh .,that's right .,yeah .,well let me see .,well what did he do .,we can always erase .,there .,then I'm gonna um play that .
see baby bear .,hm .,afu .,crash .,what are you doing .,he gets to go outdoors .,Moby .,who was in there .,right .,h is right there that's right .,if you promise not to eat it .,okay next one .,give me give Mommy some sugar .,okay .,Hop on Pop .,really well that would be interesting .,this big flat one that's standing up .,cool .,no they make girl doctors .,you won .,how bout that yellow one .,that's how they made land but that's not why they made land .,uh huh .,you want some more little pigs or you wanna talk about the greatest american hero .,whose doggie was it .,yeah .,look around on the floor .
ahhah .,you'll have your baby drool on them .,that's a cord for Mommy .,here we go .,too small .,what is this Seth .,pikapika Pikachu .,you're funny .,the bear's going to San Francisco .,ding .,what you found them around the doggy .,where .,okay .,oatmeal .,yeah .,at one thirty .,you hold the car tight .,I think hamsters just like to eat their seeds .,here you go .,Auntie Marion's .,what's in the store .,wait until you get back into your into your spaceship .,is this a space car .,no .,see this is the rock the way it looks before with the lights on and then you turn the lights off and that's the way it looks .,but it's taller and that one's lower .,why is the pen here .
you got it .,huh .,you say come on Mommy .,hey you're missing a sock .,yuck .,what's this .,look at this one Malik .,here it is your ear ring .,tell Mommy .,hey you gonna .,read this .,sure .,her and her father play hide and go seek .,okay .,it doesn't matter how they fall does it as long as they're on there .,well we'll hafta discuss that with Daddy what do you think .,if ya have a flat tire if you have flat tires on all your tires how can you go any place .,I'll put it in .,would it be crazy if Daddy wore a dress .,where does the two go .,no I think this goes over here .,when you get in your spaceship then it's safe .,he doesn't have a name .,me forgot uh huh did he go in the desert .,are those tadpoles .,show me again .,next to the orange crayon .
you like that .,how about this one .,do you think you would like some .,what does a duck say .,hey Alexander .,how about his shoe or a mouth .,gonna be a hot one today .,they're in a white bowl .,don't you use the knife .,on the green chairs .,oh .,it kinduv tastes like a jelly donut .,what .,oh no .,alright .,puts curls on your hair .,blueberry top .,okay strike one .,you'll never make kindergarten .,why don't you make a two .,there .,I don't think you really peed in your pants .,that's an old grate there on top .,read a sign .,to come here .,now let's measure the water that was in the purple cup .,would you like to have magic power .
oh you got it you got it .,okay .,Mark six thirty nine .,I get your cereal .,vroom .,oh the m .,two uhhuh .,the boy's angry .,the Fizzie .,and the shovel .,da doo .,okay .,no .,well .,show it to Kent .,oh my gosh .,you don't have any do you have anymore green food .,bigger than my foot .,throw these away .,you want a cup of tea or something .,I think you're turning it the wrong way .,it is so .,okay well that was one of the things you bought with your allowance how many of can you remember any of the other things you bought with your allowance .,were they as big as did you not see other teenagers .,you know why .,how do you know .,would you like to hear those when they get that far .
it's a baby .,we're gonna play and then in a little while we'll go for a walk .,we think we needta go change them .,Henry that is a button .,say hot .,stop grinning and come over here .,yellow shoes .,do you want to turn the lights off .,to Portugal but what were we in .,big cat little hat .,yes yes .,Lily that's my picture please don't ruin it .,I have pancake batter .,oh .,and she goes in the house and she comes out with some iced tea and cookies .,no you need to wear you need to wear your microphone .,okay here we go .,I mean he said he'd send a card around Christmas you know .,oh yes what is that .,uhhuh .,it looks like it doesn't it .,Mark was .,May the twelveth I think .,I know it's true but tell me what they're going to do .,why .,they all have the same amount of water .,the filing box .
that's Chi .,mm .,oh come on .,yay Chi .,which doggy .,no dancing .,okay now you can .,they're all out .,are they good .,yeah you're singing .,candy after lunch and dinner if .,what's his name .,oh that one is for me or for you .,no .,oh why is it doing that .,oh .,no .,bring where .,they'll be back and I haven't washed my hair .,you know the answer to that one .,did you hurt yourself .,you'll die .,oh that's right .,well tell me about it .,what are they doing .,now if this glass was filled with chocolate with milk Laura .,why don't you lie down now and take a rest .
let's see do you wanna see who this is .,is that the one you want .,you pointing at me .,you're just about there little girl .,okay .,you wanna come in my arms .,okay Vaivy .,put it here put it up here if you want .,it doesn't look like your mom does it .,did it fall .,I'll be right back okay .,he's a nice nice animal .,come here and I'll show ya .,I don't know where it goes .,pretty good .,why .,oh okay so they can drink milk awesome okay .,yeah .,I'll show you .,have you had a busy day in Cambridge .,you've got your life jacket .,liquid they turn to liquid .,okay .,goodbye I can't see it .,okay .,oh the deer .,you work and I'll work .
you like that book it's very red .,what am I going to do with you .,no mail .,did you notice .,smell good and sweet .,night night Daddy .,hey what's that on the card .,and we are gonna dry his chest .,what are you doing .,okay .,I think you played with Matthew Ruckerson and Matthew Bagwell .,I guess .,where else did we see flags .,do you wanna be the customer .,I don't think I made you some jello but I don't think it's ready .,yes .,yeah you show me .,a fire engine .,and at first you didn't .,good idea .,that's some soup I think .,yeah .,what were you and Matthew doing all day .,well tell me about this picture over here .,I bet that was a rubber mouse that you give to cats .,film compartment door .,okay .
that's just great .,here .,where did they go Joseph .,what happened to your poopie girlie .,no don't do that .,huh .,Alex .,they're throwing a ball .,I didn't hear them .,that's just what that phrase means .,uh .,spotted cheetahs prowl and leap up into the trees .,um oh my gosh you're all tangled up .,no .,oh good day to stay in .,and what is that .,I don't know his nick name .,I put that in there to rinse the bowl .,I see it .,two weeks in a row .,huh .,when did it happen when you were at school .,makes Mr j .,the earth .,that's probably a good place .,yeah .,don't pi try and fiddle with this .
is that what you wanna see .,hehe .,how you doing sweetie .,up up up he goes .,okay .,but you hafta let go with that hand .,how about juicy .,so pretty .,what's gapper .,who's riding on the horse .,uh .,you better get me a rag .,that's right .,okay .,what did we do while we were in the car all during that long trip .,is it good or is it hard .,okay .,no you just need one on there .,Abe you're too big to slide on my legs .,unless she's not telling us like Melissa did .,oh .,oh we'll turn okay it's off .,okay that's seven letters so that'll be a hint .,huh .,yeah .,this this is taller .,you're saying those are on the ward .
here .,look at the baby .,a little foot .,see .,crowed the rooster .,what's that .,oh .,I'll give you two but can you smell them .,can you make her hang on .,hm did he .,what's on his pajamas .,ya think so .,right .,well what kind of beer do those monsters eat at the bar .,Adam do you see anything in the room that sounds like toy .,no .,Sarah I don't know .,yeah .,driving me up the wall .,I asked one of the women .,okay .,so you sit in the back and when you go the bump it goes bump .,have you made any points .,who thinks he's so funny .,these are gerbils .,do you have the same amount in each cup do you think .,well .
what you doing .,what do you think .,look at that .,party all the time .,and his teacher .,you are very upside down .,bye bye my baby .,oh my goodness .,yeah .,all done .,you can have more as soon as we're done .,what's the baby's name .,oh .,oh so you think I should make it work .,you told me what .,would I let you have a sandwich at the seashore .,oh .,tell me what else you did that was interesting you've gone trick or treating hm .,come over here and tell me about it .,four years old .,you couldn't read the words .,made of matter .,would you kind of explain it to me .,yep and then what's going to happen .,mhm .,what line does it come up to .,yeah .
you see yourself .,let's see .,there's squirrelie again .,oh what's gonna be at .,okay let's wrap this book up for Connor .,where did Susie go .,the Daddy and his baby .,she has the Cuisinart just like we have .,she's more interested in the page that stuck than in the story I think .,he's going to stay in the tractor .,so is she coming at eight thirty or .,we can't right now .,okay one two three four five .,you can't put it straight in your body .,who's this guy who's the yellow guy .,come on and put your glasses on and then nobody will recognize you .,but uh oh .,no .,alright .,alright .,six o'clock .,have you ever seen the dust .,okay .,and .,yeh .,okay .,this big van .
oink .,that was your noggin .,give pussycat a kiss .,what are these .,and tickle me worm .,uhhuh .,where your other block .,no Fraser won't take you up .,you wanna look at the book huh .,let's just wait a minute .,hi .,we'll find something .,do you think it's cold or warm .,not flour .,be careful .,is the window on this part or is it on the other part .,okay great .,okay .,alright .,what happened .,alright you do it .,what big bump .,what did you do .,outside were .,you stay up too late at night don't ya .,and you're not help .,would you like to hear those when they get that far .
red is a good thing isn't it .,ahhah oh .,we'll get your shoes .,where's Big Bird .,book .,uhhuh .,four .,oh my goodness .,and what's that on the plate .,and and what do you say to her when she does things that bother you .,okay .,it's a fire engine .,mm good good good .,you gonna erase all your art work .,let me in let me in .,okay .,how do you say it .,Auntie Marion's .,Ann fighted over who .,can you tell me the story .,okay now you know what I want .,no .,let's see if you can ask some questions ask me some questions that I can't answer .,uh huh .,alright go get them .,I don't know .,can see .
who's that .,that's it .,shaky shaky .,see the kitty eating out of the food bowl .,yours .,no not in your mouth sweetie .,look .,Spotty .,I think if she could say whatever whatever .,where's your elbow .,that's like um what's Auntie Marian's doggie's name .,blow it again .,oh .,well sort of .,Sarah you read Ann Marie a story .,well what I was thinking .,he jumped out and they were free .,oh where did you get feather brain .,sit up before you choke .,how'd you poke your eye .,how much is that .,my uh my apologies .,quit laughing .,it was .,it's another tie .,smile you're on candid camera .,you did mind .
you got it .,woo .,look at those fishies .,no you can't .,yeah .,cap .,meow a kitten likes to play .,is it Gabby's necklace .,this one .,and that keeps them from coming .,did you say she was a friend last do something .,mhm .,uhoh .,oh .,I won't do it any more .,okay I think I understand now .,no what did you mean .,you already know what .,and then some other stuff too this is like a little kind of a little splatter one .,I think you're getting it .,look at that .,hot gas .,I know what's better to talk about .,he just walked up and blew the house down .,why don't you tell me what you did to at school today .,roll it up in a ball .,you lie down .
and who's this it's a baby .,say ah .,hey you know what .,you know .,belly .,down you go .,kids .,does she have a dirty ankle .,how will you push it back .,shall we go downstairs .,who give you all the books .,yes you do honey .,see .,how many times .,I don't know .,you are silly should we look at our states .,that humor .,I'm not your father .,she can go to the store when she's five years old .,is anybody outside .,you can throw a ball .,I think you did a wonderful job .,well it's going to be hard I tell you what let's figure out what word this is .,what did he do .,you've been sleeping too much lately haven't ya .,yeah .,you wanna work on your handwriting some more or not .
ahhah .,you're getting enough hair we can actually start to comb it .,nanananana .,may I borrow your rattle .,get the crunchies out of your hair .,let you wait .,it's a blue spoon you're right .,are you a cow .,you want this kind .,because you you're so pretty afterwards .,you hafta look for it honey keep looking .,bursting .,windshield .,milk .,now put the eraser down .,yes you hold it down and put your finger on the inside .,sure .,not really no .,yeah and what else .,then over to Gail .,keep going .,Mark was .,Banshee is that in superheroes .,no .,because here it shows that they're helping their mommy .,Laura's gonna help me with one other thing that is really fun to do .,look in the b in the file box where and see if you can see it in there .
what do you know .,yeah .,Thomas is I think is pretending to be a horse .,goodness .,yuck .,what is that .,you don't like that .,okay .,you've got some of those too don't you .,there .,just be careful when you walk .,here okay just put it down .,or do you wanna pour it .,a what .,now you know me .,alright should I take it away .,do you know anybody who has this toy .,and we had yummy smores and hotdogs .,that would be good .,that white box .,yeah .,uhhuh .,is that a person in superheroes .,wasn't it at a big school at Northside high school .,where did we go .,okay .,how old are you today Laura .
hey can we try this .,do you wanna wear this one .,I like lobster .,look Alice .,brown bear brown bear what do you see .,mm .,and so I'm teaching her to answer with her name and probably as more of those things happen I'll respond .,ah .,that's right .,how come I can't hear it anymore hm what'd you do .,sometimes she scratches and she meows too doesn't she .,do you know .,you take it out .,goes right there .,whose name is that .,Soopa .,no .,yesterday was my birthday so today I'm a teenager .,I don't know .,a .,it doesn't .,how did you learn about that .,is that itchy something .,mm .,what kind was it .,is it sposta be a boat .,we haven't gotten that far to those tapes yet .
you just love that book .,I'm gonna go down and get the phone .,see the baby .,let that sock go .,gorgeous picture .,see that word right there .,I see a red one .,all done .,oh what a mess this kitchen is .,where where's where's a two .,I guess I got carried away Toot said .,uh huh .,what was the name of the bear .,no .,lucky Sophie had been to toy land she had a delightful adventure with all her toys and she had found Peter and panda too .,better than what .,why do you want to be Haman .,I think it's upstairs .,I'm not sure about that .,I got a .,oh you love strawberery milk don't you .,now Ross let's go back to what happened in the beginning .,okay then so we hafta find the place where that's going to fit in .,hadta cry .,sometimes when you get up in the morning real early and Daddy's still upstairs what's your favoritest thing to do .,which movie did you like better .,okay .
oh did it run away from you .,what's here .,kooah .,Vasie .,kind of deep .,very good job .,who are you .,and the first thing he knew they had built a big wagon .,oh very cold yes .,where .,you're pretty smart .,right there green go to the green one .,that's what I think .,oh I know something we can try to do here .,do you wanna make it a little bigger .,I said don't hit no don't don't don't touch leave it alone .,wanna make an A over here .,he's been living with my grandmother been boarding with my Grandmother for years .,where're you going to tie the other end .,I am .,you wear a life jacket honey .,what .,Cathy she hurt her knee .,what's he going to do tell me the whole story everything .,what do you do .,okay .,are you teasing me .
is that what you wanna see .,okay .,ah .,sound good .,you know your name .,a purple pink baseball .,that Nicholas is a nice bunny rabbit .,he wants to go for a walk .,I want a hat like that .,look at me .,oh the arm doesn't move .,a g put it down and see .,what .,what do you think we should play today .,because it looks like a spine .,Roman what does Mommy what does Mommy do for work .,what .,I'm asking you .,I don't know what we're gonna have for supper .,then what're you doing now .,what is it .,and he said .,well why don't you tell me about what you've been doing in kindergarten besides that .,can you take your fingers out of your mouth so we can hear you better .,who .,can I ask you a question about your cookie .,oh .
who's that .,haha .,what a big boy .,choo choo .,no put it in here .,yellow .,do the ducks go in the water .,you put it in .,a red one .,Nathaniel put his spoon in the ice cream .,see pinch and then .,no she doesn't wanna wear that hat .,move them away .,no .,hey ya know what .,oh look what what's she doing now .,let's see what happens next .,put your head back .,you know when you useta like this book .,that's clever though .,so that would go in the front of the car .,yeah tell us about it .,and what are these .,I thought she was a puppy .,no .,how come .,why don't you lie down now and take a rest .
oh that's too big .,wow .,let's eat .,ugh oh stuck .,soggy doggy .,oh my .,not carrots .,it's okay if it falls .,no seesaw .,going down the driveway .,your yip yeah .,who's saying help .,she'll never forget her stitches .,no .,then you can tell me what you think he's called .,please .,Abe stop that .,yeah .,you know we had kind of a weird this weekend because we kept trying to do different things remember Matty and like everything kept getting changed like remember first we were going to go to Splash Lagoon but what happened .,now put it up here and do it Sarah .,or the door .,have what .,x x .,would you tell me about Sassie please .,what was it .,not in the movies .,where .
oh .,I'm going to get your foot .,moo moo .,here a baa .,that's a wheel .,feet .,mm .,what's your name .,rats I forgot .,right there are three street cleaners .,what other shapes could it have .,and look they're together in one delicious treat .,what else do you needta be made into a princess .,okay .,why are you here the spring unicorn asked .,that doesn't sound very big .,it shouldn't be .,where'd ya go you went visiting .,oh she stayed when I was sick .,you're a pretty big girl aren't you .,how bout .,Ross I I want you to come right now Ross .,where's his arm do you think .,uh huh .,Angela takes ballet lessons .,pouring task .,you're big .
oink .,ah .,where you gonna go .,I hope you like it because Mama don't like your .,let's play with the ball .,what's the chick say .,is it too big .,here .,or t .,see .,all .,there's a bear there who has a bandaid on his snout .,I think we need a lil protein there .,where's the company .,no that we can't do .,maybe tomorrow .,okay now um how about this .,ouch .,are you feeling so sad .,the other way .,what does it play or sing .,after the earth was born .,uh huh .,but the biggest surprise .,but you don't do that do ya .,you hafta stay in one place if the tape recorder can't hear you .,green a lot .
kitty cat .,let's try sitting over here and we'll bring some toys to you .,let's see you're about .,what .,want some more water .,one Big Bird .,once there was a little bunny who wanted to run away .,raining outside .,that's the boy .,what are they building .,there .,oh you did it you did it .,remember we said do we wanna make a sad one or a scary one or a mean one remember what kind we had last night or last year .,ten .,Tennessee .,because she had this .,oh my goodness .,that was the African savanna exhibit right and the giraffe was in a cage or a meadow .,it's a different woman .,oh okay maybe I'll let you watch it then .,you know I .,and this happens every day .,that's the reason all the stuff .,you don't hafta be shy .,dragons of the sea .,who found the tail .,are you having a good day today .
look here's something else I know you like at home can you look at this one .,what if someone else wants to play with those and you'll have your baby drool on them .,you could be it .,eyes and ears and mouth and nose .,where did kitty go .,now he's gone .,let's give it to the alligator so he can .,mommy's gonna make you soup d'you wanna help me .,hold on momma gotta put some frosting on it .,would you like some banana .,again .,fifty five .,Mr Spudinski .,Sherry's coming with us .,that's sposta be very good .,that's the end of that one .,I'll just give you a little bit Hel .,you wouldn't hit a girl with eye glasses .,well .,now go around .,he'd hafta have one too .,you're a good boy Mark .,no .,third little pig .,isn't that what you said .,show me again .,what did you need .
we have one of those at home for you too if we could just keep that two year old sister of yours from running off with it .,can I call you baldie any more .,yeah .,oops .,heh .,naughty naughty naughty .,can you say mirror .,what are you doing .,niyow .,we need blue hat green nose green bow tie .,if you go close you can really see your face .,uhhuh two hippos .,that's a good question liv .,ooh .,you can play with the thing on the table but come say these words okay .,okay .,that can be part of your picture .,remember you went to Kya's birthday party .,Paul we might hafta go upstairs hm .,up and down .,and I think it'd take too long to read .,then all the stardust came together and formed planets and stars and started to cool .,you know the one that you always pick the ball up and throw .,okay what else would you like to talk about .,what do they do .,it's taller .,yeah .
you wanna catch it .,with a moo moo here and a moo moo there here a moo there a moo everywhere a moo moo old Macdonald had a farm eeyaeeyayo .,hm .,here we go .,we tried to buy more cups like this in the store today .,you want a song Laura .,this chair .,oh I like you you're my friend .,yeah out .,he can't run jump why not .,can ya smell it .,she said nope .,what did you say the class asked eagerly .,whoa .,the doctor took away the sticker that I wanted .,this is very bad .,what does David do .,nev never .,well .,he's trying to get the cat .,I can't see it .,you know you know what that's made of .,that must have been the night you spent the night at Grandmommy and Granddaddy's .,uh huh .,lay them down .,okay .,okay .
look .,look at the leaves in the trees .,is that good .,let's see .,there is a doggie bowl with water in it .,down .,I have your favorite book .,he needs a new diaper .,Alex you can't play with them if you're gonna throw 'em .,here's your ice cream cone truck .,where's his grandpa .,I shouldn't leave here .,so you can change the nuts on this car .,hm .,is it the last one .,you can't go out looking like that .,okay .,but what was the problem kinda with Jaden in terms of sleeping .,you better not be in that garden that I'm trying to dig up .,what .,we gotta stop this and s start on this one okay .,you want candy .,yeh but you play a lot of ski ball too don't you .,please .,what's at one .,in the measuring cup .,mhm .
that is so much fun the way that fits in your mouth .,nguh .,okay .,Big Bird on Mot's shoulder .,Floppy's behind you .,okay .,hi .,why uh the change to uh why the change to this room today .,what happened .,oh no what happened what happened to him .,who's this .,there .,it's a truck .,yeah .,I know it .,what .,that's Spic n Span .,I actually remember his name Rafiki .,she tried to fly up into the tree .,or the bunny rabbit .,oh no .,I learn to be someone like you .,I know one you can't get .,and she turned out the lights .,and you were floating on your raft and you floated next to me and I pushed you out of your raft and what did you say to me .,and skinnier than this cup .,well .
I'm sorry that's handsome baby boy .,ahhah what are you doing .,here .,is your belly full .,no no mouth it's not food .,it's a pencil a red pencil .,that's a man .,does the monkey like to lie down on your hand .,mhm .,that's all gone now .,sing how come you're not singing .,having kids is .,I can't reach them .,gum .,who .,what sort of tools do they have there .,yeah we went to Benson's animal farm .,we got them for Christmas .,what do we usually do when we're in here .,tighten it .,Frank you're going too fast .,mhm .,whose team were you on .,me forgot uh huh did he go in the desert .,well I can't I didn't hear what you said either .,that's a good idea .,you'll find it Laura .
who's picture is that do you see yourself in the mirror .,you see the balls going round .,here .,yes boo boo boo boo boo boo boo boo boo boo .,good baby .,but you can't really .,and who is this .,newspaper too .,I don't remember .,a country mouse .,yeah .,for Robin Hood .,pan .,this one .,hit them down okay .,perhaps they're just taking their nap in a nest .,whenever you ride your bike from our driveway where do you go .,not do that .,you wanna hear your own voice .,what are ya doing .,I guess that's a big pipe .,oxygen is one you breathe .,or just tell me how you did it .,and what did he do .,what do you like to do at night before you go to bed .,alright .,can you draw in here .
it fits in your mouth .,you haven't done that for a long time .,whoops .,peekaboo .,you want a spoon .,watch this .,what's that .,I'm not getting stuff for you to eat .,when does one use an umbrella .,he broke his bank and he's showing it to you .,Violet .,of course you do .,why didn't we see the little baby .,why can't it .,we got the same mailman .,hey here's a good hat for you .,what .,where is rainbow fish .,she's a riot .,this .,he has tickets .,we were we were sleeping in bed and Mark was visiting us and then he left and he said .,t .,same scenario .,you wanna cut .,what happened in the movie .,oh .
you wanna see if it fits in your mouth .,is it rolling around .,in this cup .,gentle gentle .,thank you .,are you getting tired .,it looked good .,does her tummy hurt .,you have a little more on .,the rolling pins are over there .,that's what he does .,oh Alex there's one under your leg .,it's a pretend big box of diapers .,I like that kind .,huh .,boy .,a play park .,but um you know um Doctor Weist was wondering if we would talk about what our vacation plans are where we're going over Christmas .,touch the sky .,she won't do her dance .,can he sit here .,uhhuh and did you give it to him .,Todd got wet too didn't he .,and the pig says okay I'll let you in .,oh has she got one like that .,I will smile for my candid camera .,well .
here .,see .,you're making me nervous by this gate .,the Doctor Seuss foot book .,no what .,yeah .,there it is .,put them in a .,he has a wrench .,see .,two .,and you can just throw this in the wash .,what's he doing he's blowing .,no those are not broken .,I put them up .,listen I'm gonna ask you some questions I wanna you answer okay .,you mean you can't have any say yourself .,show Melissa that .,oh .,so what does that mean .,no and I think her mother had told her not to go into the pool .,when the babysitter was over uhhuh .,anything that's thrown away .,and what is he going to do with it .,I've got a good one .,I'm not sure how to do this do this at all .,uhuh .
oink .,it's not so bad .,Boneen .,ew .,I'm sorry .,ooh it's kind of neat isn't it .,this is kangaroo .,he is in .,who dat .,is Leila good at making puzzles .,okay .,it probably wouldn't really hurt him actually .,that's gonna be very funny tea .,we're not going anywhere .,a boat .,I think I'm gonna take a bath .,I see .,show us .,okay .,how much .,you know what we've gotta do .,yeah .,no see that's a whole word right there that'd be too big .,yeah .,you tell me .,which deer .,uhuh .
can I help you by opening your fingers .,nday .,miss curly cue .,this your sister toy .,three lively lions .,can't stand it .,there's nothing no there's nothing back .,do you remember what store where got that at honey .,no .,what is it .,I love snow thought Puddle .,um .,what time is it .,mhm .,no in Robin's home .,you've done a lot better .,do you like mud .,you take the jack out .,hiccup .,asked them what .,you just want ta see what that microphone is doing hm .,how'd you learn that .,what about right there .,no what's that first letter .,are those the shiny ones the valuable ones .,how do you know .,good .
let's see what else there is in here .,aguh .,oh .,what did the baby say .,I'm playing with the grass .,is it stuck in there .,what .,this is actually apricot nectar .,what are you doing .,do you do what the dog does .,really .,she's not a very long visitor .,what is this under the chicken .,who is it .,did he let you play with his fish .,we should do that at our house .,it was upstairs .,you have a big boy bike .,or was he the ninth .,yeah .,I was in the forest .,have a good still sleeping time .,okay John .,I don't know .,what do you think cats would do with a rubber mouse .,who pulled him out .,the filing box .
yeah .,it's so tricky .,stuff in here .,you hear the kitty .,that doesn't open .,I guess you were hungry huh .,ah gorilla .,now give it a try .,mhm .,how many fingers .,then he pushed the up and over button on his brand new Power City Rocker Crusher Dumptruck .,how come .,well what is it .,beef stew or ham .,maybe you should go show it to Mommy first .,is that the loading gear .,what's been going on with our car .,you're not you're gonna leave that here .,I didn't think she'd remember .,oh yeah and your back was hurting ya .,are you going to pick the blocks up while I'm making what I wanna make .,they what .,two tickets .,what you're saying .,what kind of cows are they what are their names do you know .,okay .,well .
oh dear .,whee .,yeah Maggie .,hi Eeyore .,right .,oh .,no soup oh .,and we are gonna change them .,okay get down let's go put her over there get your bench you take it with you c'mon let's get rid of the food .,okay .,maybe Thomas .,baby cereal .,stir the eggs .,aristocrat .,oh ya can't grab him like that .,you hafta ring up each thing .,what .,come here .,maybe the daddy's with the doll house .,yeah .,there .,oh we'll turn okay it's off .,huh .,there is there isn't any more .,are you always real quiet in the car too when we ride .,alright .,follow the clues .
ahhah .,I like the sound that makes I think you like it too .,Mandy look what Mommy's gonna make .,uhoh .,you got it .,okay .,pigtails .,he took it apart .,a scratch or a bump .,please .,this is his raincoat .,did you have a kitty at your other house .,let's think about what we did since we had a tape before .,that's the box they put the food in .,what .,oh it does .,did the Merry Men do anything earlier .,goodness .,I forgot to say that you could have a banana .,okay okay so like this will this help .,did you tell her our telephone number Adam .,you know what your body is made of .,some of those word games .,who did .,mhm .,yeah .,you are .
